742.835	9368	8537
742.758	9352	8449
742.681	9398	8551
742.604	9613	8373
742.527	9314	8797
742.451	9552	8638
742.374	9434	8660
742.297	9469	8532
742.22	9435	8630
742.144	9424	8780
742.067	9588	8646
741.99	9288	8758
741.913	9685	8820
741.837	9483	8580
741.76	9627	8757
741.683	9535	8952
741.606	9518	8818
741.53	9508	8927
741.453	9611	8493
741.376	9575	8769
741.299	9571	8661
741.223	9651	8842
741.146	9482	8731
741.069	9426	8484
740.993	9547	8585
740.916	9623	8716
740.839	9396	8695
740.763	9497	8673
740.686	9305	8615
740.609	9377	8743
740.533	9293	8467
740.456	9491	8555
740.379	9262	8537
740.303	9240	8523
740.226	9459	8505
740.149	9296	8489
740.073	9277	8549
739.996	9388	8556
739.919	9475	8755
739.843	9423	8645
739.766	9449	8783
739.689	9363	8677
739.613	9520	8511
739.536	9452	8706
739.46	9598	8770
739.383	9512	8874
739.306	9584	8753
739.23	9784	8791
739.153	9637	9021
739.076	9598	8803
739	9565	8921
738.923	9730	8956
738.847	9609	8884
738.77	9818	8921
738.694	9571	8845
738.617	9704	9040
738.54	9684	8969
738.464	9580	8950
738.387	9699	8835
738.311	9620	8840
738.234	9643	8989
738.158	9596	8924
738.081	9741	8854
738.005	10017	8953
737.928	9690	9103
737.852	9750	9070
737.775	9838	8997
737.699	9966	9037
737.622	10032	9262
737.545	9906	9011
737.469	10086	9177
737.392	10016	9109
737.316	10288	9340
737.239	10178	9311
737.163	10158	9373
737.087	10149	9209
737.01	10196	9330
736.934	10260	9523
736.857	10337	9468
736.781	10083	9447
736.704	10516	9401
736.628	10327	9467
736.551	10478	9497
736.475	10576	9243
736.398	10050	9399
736.322	10244	9529
736.245	10316	9594
736.169	10385	9375
736.093	10252	9323
736.016	10184	9490
735.94	10199	9261
735.863	10112	9450
735.787	10158	9161
735.711	10161	9260
735.634	10222	9343
735.558	10093	9209
735.481	10169	9308
735.405	9946	9158
735.329	10042	9217
735.252	10261	9379
735.176	10011	9591
735.099	10062	9230
735.023	10219	9428
734.947	10072	9255
734.87	9982	9318
734.794	10095	9453
734.718	10088	9467
734.641	10121	9331
734.565	10098	9406
